Date,Open,High,Low,Close,Daily_Price_Change
2023-01-03,3252.0,3320.0,3245.300048828125,3311.35009765625,1.5299988419704258
2023-01-04,3306.699951171875,3327.35009765625,3286.199951171875,3314.64990234375,0.09965133828149231
2023-01-05,3330.199951171875,3337.300048828125,3281.949951171875,3311.10009765625,-0.10709440791891733
2023-01-06,3300.0,3301.550048828125,3200.0,3211.550048828125,-3.0065550992732337
2023-01-09,3229.0,3327.0,3221.14990234375,3319.949951171875,3.3753141223286987
2023-01-10,3285.0,3298.0,3230.10009765625,3286.39990234375,-1.010558873524059
2023-01-11,3290.10009765625,3349.5,3271.14990234375,3328.699951171875,1.287124211449675
2023-01-12,3329.0,3350.0,3315.550048828125,3334.35009765625,0.16974033608483374
2023-01-13,3342.89990234375,3379.0,3305.0,3374.550048828125,1.2056307824463985
2023-01-16,3317.0,3353.0,3298.050048828125,3334.050048828125,-1.2001600039704408
2023-01-17,3330.0,3381.800048828125,3321.0,3378.39990234375,1.3302095909212053
2023-01-18,3380.0,3408.949951171875,3372.25,3390.0,0.3433607030417729
2023-01-19,3380.0,3387.0,3361.0,3373.10009765625,-0.49852219303097023
2023-01-20,3365.0,3394.64990234375,3355.60009765625,3363.10009765625,-0.2964631855114086
2023-01-23,3388.0,3419.0,3355.60009765625,3414.89990234375,1.5402397544931556
2023-01-24,3425.0,3451.949951171875,3417.300048828125,3436.300048828125,0.6266698028158046
2023-01-25,3425.300048828125,3435.0,3405.0,3429.75,-0.19061341370230078
2023-01-27,3426.0,3446.0,3382.300048828125,3411.050048828125,-0.5452278204497452
2023-01-30,3420.0,3458.449951171875,3385.550048828125,3433.64990234375,0.662548282555675
2023-01-31,3449.0,3449.0,3351.0,3358.699951171875,-2.1828070217850493
2023-02-01,3363.0,3419.0,3355.0,3408.35009765625,1.478254896423592
2023-02-02,3427.0,3469.0,3420.10009765625,3460.39990234375,1.5271261224981458
2023-02-03,3504.0,3504.0,3452.89990234375,3482.300048828125,0.6328790631840553
2023-02-06,3473.14990234375,3473.14990234375,3436.85009765625,3459.949951171875,-0.6418199851495054
2023-02-07,3468.89990234375,3493.0,3461.39990234375,3472.550048828125,0.3641699398565734
2023-02-08,3478.050048828125,3539.89990234375,3478.050048828125,3520.10009765625,1.3693121239295447
2023-02-09,3515.0,3547.60009765625,3505.300048828125,3540.85009765625,0.5894718736497273
2023-02-10,3520.0,3542.35009765625,3508.14990234375,3537.550048828125,-0.09319933736560149
2023-02-13,3549.0,3549.0,3473.39990234375,3482.39990234375,-1.558992684856697
2023-02-14,3505.0,3524.85009765625,3495.0,3500.10009765625,0.5082757813250405
2023-02-15,3487.0,3526.0,3460.14990234375,3520.64990234375,0.5871204855329992
2023-02-16,3527.199951171875,3575.0,3527.0,3558.050048828125,1.0623080261254358
2023-02-17,3526.14990234375,3538.89990234375,3490.0,3501.14990234375,-1.5991946629057563
2023-02-20,3502.0,3522.0,3475.050048828125,3487.300048828125,-0.3955801351536947
2023-02-21,3494.0,3508.89990234375,3444.75,3451.0,-1.0409212949807234
2023-02-22,3414.949951171875,3447.0,3395.0,3401.550048828125,-1.4329165798862675
2023-02-23,3421.0,3452.39990234375,3408.0,3413.800048828125,0.36012993559275674
2023-02-24,3422.5,3433.949951171875,3382.300048828125,3400.449951171875,-0.3910626710791898
2023-02-27,3390.0,3390.0,3316.0,3331.85009765625,-2.0173757738144005
2023-02-28,3328.5,3392.0,3299.89990234375,3312.85009765625,-0.570253746210414
2023-03-01,3323.0,3389.0,3315.0,3385.699951171875,2.1990084479573735
2023-03-02,3361.0,3369.89990234375,3318.0,3321.449951171875,-1.8976873593822607
2023-03-03,3354.0,3358.0,3331.10009765625,3342.14990234375,0.6232203247431567
2023-03-06,3361.89990234375,3404.949951171875,3359.0,3371.85009765625,0.8886553918982631
2023-03-08,3364.0,3396.0,3330.85009765625,3390.39990234375,0.5501372881431932
2023-03-09,3385.0,3385.0,3330.85009765625,3336.85009765625,-1.579453935521924
2023-03-10,3312.89990234375,3337.25,3290.0,3331.0,-0.17531796409910871
2023-03-13,3333.0,3369.800048828125,3272.0,3281.949951171875,-1.4725322374099403
2023-03-14,3280.0,3304.39990234375,3209.39990234375,3214.949951171875,-2.0414692788376154
2023-03-15,3250.0,3260.35009765625,3192.0,3198.89990234375,-0.49923168546603947
2023-03-16,3208.0,3219.800048828125,3172.0,3185.0,-0.434521328209303
2023-03-17,3150.5,3221.39990234375,3144.0,3179.300048828125,-0.17896236018445366
2023-03-20,3169.64990234375,3169.64990234375,3095.050048828125,3143.300048828125,-1.132324708178123
2023-03-21,3143.300048828125,3156.75,3097.449951171875,3106.10009765625,-1.1834680302233225
2023-03-22,3130.050048828125,3143.5,3106.10009765625,3130.800048828125,0.7952078296032061
2023-03-23,3114.89990234375,3146.35009765625,3101.0,3124.64990234375,-0.19644009162057552
