Date,Open,High,Low,Close,Daily_Price_Change
2023-01-04,98.8499984741211,104.5199966430664,96.97000122070312,103.91999816894531,12.981076729990871
2023-01-05,101.4000015258789,105.69999694824219,100.63999938964844,104.58000183105469,0.635107461257256
2023-01-06,104.11000061035156,108.0,102.45999908447266,107.4000015258789,2.696499947838804
2023-01-09,111.98999786376953,113.11000061035156,108.12000274658203,110.83000183105469,3.1936687676389797
2023-01-10,112.97000122070312,115.4800033569336,111.20999908447266,114.87999725341797,3.6542410497628186
2023-01-11,114.5999984741211,115.20999908447266,112.30999755859375,115.0199966430664,0.12186576688333339
2023-01-12,113.66000366210938,113.79000091552734,111.44999694824219,113.1500015258789,-1.62580001022824
2023-01-13,114.5199966430664,117.9800033569336,114.08999633789062,117.01000213623047,3.4114012888181167
2023-01-17,115.5199966430664,117.01000213623047,114.33999633789062,115.19000244140625,-1.555422324243072
2023-01-18,116.75,116.75,113.04000091552734,113.22000122070312,-1.710218924342155
2023-01-19,114.0199966430664,117.0,113.97000122070312,116.58000183105469,2.9676740629968945
2023-01-20,118.302001953125,120.05999755859375,117.80000305175781,119.86000061035156,2.813517522542308
2023-01-23,120.0,120.30000305175781,118.13700103759766,119.52999877929688,-0.27532273433527044
2023-01-24,115.0,120.0,115.0,119.44000244140625,-0.07529184205614659
2023-01-25,118.51000213623047,120.31999969482422,117.5,120.25,0.6781627110156174
2023-01-26,121.0,121.30000305175781,118.76200103759766,120.56999969482422,0.2661120123278238
2023-01-27,119.69000244140625,119.70999908447266,116.80999755859375,118.37999725341797,-1.8163742613829137
2023-01-30,111.69000244140625,113.1500015258789,109.77999877929688,111.19999694824219,-6.0652141170483675
2023-01-31,109.41999816894531,112.08000183105469,108.80999755859375,110.19999694824219,-0.8992806002192988
2023-02-01,111.86000061035156,113.94999694824219,110.1500015258789,112.81999969482422,2.3774980209959384
2023-02-02,112.5,112.5250015258789,107.80999755859375,109.73999786376953,-2.7300140395196126
2023-02-03,108.05000305175781,109.52999877929688,105.80999755859375,106.33000183105469,-3.107341078088943
2023-02-06,103.81999969482422,106.27999877929688,103.22000122070312,105.44999694824219,-0.8276167287297853
2023-02-07,106.83999633789062,107.3499984741211,103.72000122070312,105.5,0.04741873229485716
2023-02-08,107.0999984741211,107.13999938964844,103.55000305175781,105.11000061035156,-0.3696676679132094
2023-02-09,108.5,109.80999755859375,107.75,108.45999908447266,3.1871358145451056
2023-02-10,105.80000305175781,106.63999938964844,102.79000091552734,103.6500015258789,-4.434812464683446
2023-02-13,105.98999786376953,106.3499984741211,104.1500015258789,104.79000091552734,1.099854677150014
2023-02-14,103.55000305175781,104.4800033569336,101.8499984741211,104.22000122070312,-0.5439447369446127
2023-02-15,102.38999938964844,103.44000244140625,102.0,103.08000183105469,-1.0938393554940529
2023-02-16,102.70999908447266,104.5199966430664,102.02999877929688,103.11000061035156,0.029102424101656865
2023-02-17,101.0,101.08999633789062,99.25,100.01000213623047,-3.0064964171960917
2023-02-21,96.5,97.625,94.69999694824219,95.0999984741211,-4.909512605970279
2023-02-22,95.57499694824219,95.88999938964844,93.55500030517578,94.77999877929688,-0.33648759196489575
2023-02-23,100.0999984741211,100.47000122070312,92.12999725341797,94.16000366210938,-0.6541413010894948
2023-02-24,90.06999969482422,91.68000030517578,88.02999877929688,89.0,-5.480037660816062
2023-02-27,90.8499984741211,91.23999786376953,88.8949966430664,89.25,0.2808988764045006
2023-02-28,88.45999908447266,89.33999633789062,87.2699966430664,87.79000091552734,-1.6358533159357536
2023-03-01,92.91999816894531,92.91999816894531,89.7300033569336,89.94999694824219,2.460412359254005
2023-03-02,88.95999908447266,90.91899871826172,87.97000122070312,89.75,-0.22234236245418648
2023-03-03,90.11000061035156,90.45999908447266,88.4000015258789,89.69999694824219,-0.05571370669393838
2023-03-06,89.58499908447266,91.30000305175781,88.02999877929688,89.62000274658203,-0.08917971502977462
2023-03-07,89.5199966430664,90.05000305175781,88.19999694824219,88.7300033569336,-0.9930811898824499
2023-03-08,87.38999938964844,87.7699966430664,86.44999694824219,86.94999694824219,-2.006093025299438
2023-03-09,85.12000274658203,85.69000244140625,82.875,83.37000274658203,-4.117302274077339
2023-03-10,82.63999938964844,84.5199966430664,82.33000183105469,82.95999908447266,-0.4917879916061074
2023-03-13,83.01000213623047,83.75499725341797,81.97000122070312,82.9000015258789,-0.07232106949839334
