Date,Open,High,Low,Close,Daily_Price_Change
2023-01-04,178.88999938964844,180.19000244140625,178.47999572753906,180.1300048828125,1.0887268729030897
2023-01-05,179.02000427246094,179.99000549316406,178.41000366210938,178.8000030517578,-0.738356628547221
2023-01-06,180.1300048828125,180.92999267578125,179.38999938964844,180.25,0.81096024803895
2023-01-09,179.3000030517578,179.75999450683594,175.17999267578125,175.5800018310547,-2.5908450313150144
2023-01-10,175.6999969482422,176.13999938964844,174.32000732421875,175.16000366210938,-0.23920615364239062
2023-01-11,175.57000732421875,175.72000122070312,172.11000061035156,174.8800048828125,-0.15985314766092662
2023-01-12,174.25999450683594,174.7100067138672,172.8000030517578,174.0,-0.5032049738345923
2023-01-13,173.19000244140625,174.00999450683594,172.3800048828125,173.42999267578125,-0.32759041621767127
2023-01-17,174.0,174.5800018310547,172.08999633789062,172.36000061035156,-0.6169590674145908
2023-01-18,171.64999389648438,172.0,169.7100067138672,169.75999450683594,-1.508474178642738
2023-01-19,169.02999877929688,171.27999877929688,168.7100067138672,169.52999877929688,-0.1354828787590523
2023-01-20,170.10000610351562,170.11000061035156,167.47999572753906,168.74000549316406,-0.4659902623849299
2023-01-23,169.10000610351562,169.6300048828125,167.9499969482422,168.30999755859375,-0.2548346097972165
2023-01-24,169.02000427246094,170.99000549316406,166.00999450683594,168.30999755859375,0.0
2023-01-25,167.1699981689453,169.50999450683594,167.0800018310547,169.50999450683594,0.7129683118344943
2023-01-26,169.5500030517578,169.91000366210938,168.64999389648438,168.88999938964844,-0.36575726345298154
2023-01-27,168.5399932861328,168.8699951171875,167.77000427246094,168.22999572753906,-0.39078907246998806
2023-01-30,167.92999267578125,168.5399932861328,161.0800018310547,162.0,-3.7032609438027886
2023-01-31,161.6999969482422,163.42999267578125,161.0500030517578,163.4199981689453,0.8765420795958656
2023-02-01,162.99000549316406,165.97999572753906,162.39999389648438,164.9199981689453,0.9178803186922657
2023-02-02,163.0,166.22000122070312,162.82000732421875,165.5399932861328,0.3759368930821738
2023-02-03,166.02999877929688,166.33999633789062,163.88999938964844,164.61000061035156,-0.5617933511533835
2023-02-06,164.5500030517578,164.85000610351562,163.10000610351562,163.36000061035156,-0.7593706308032133
2023-02-07,161.60000610351562,163.8800048828125,161.4199981689453,163.39999389648438,0.02448168828561581
2023-02-08,163.3000030517578,164.55999755859375,162.89999389648438,163.61000061035156,0.12852308550281855
2023-02-09,163.6300048828125,164.8000030517578,161.07000732421875,161.39999389648438,-1.3507772786643168
2023-02-10,161.77000427246094,162.7899932861328,161.35000610351562,162.14999389648438,0.4646840324424195
2023-02-13,161.3300018310547,162.82000732421875,161.14999389648438,162.75,0.3700315301267798
2023-02-14,162.74000549316406,162.97000122070312,161.75999450683594,162.0399932861328,-0.4362560453869069
2023-02-15,161.9499969482422,161.97999572753906,159.2899932861328,159.3699951171875,-1.6477402367146454
2023-02-16,159.07000732421875,159.64999389648438,157.9199981689453,158.24000549316406,-0.70903536339606
2023-02-17,157.02000427246094,161.11000061035156,156.6199951171875,160.38999938964844,1.3586917478824567
2023-02-21,159.64999389648438,160.35000610351562,157.88999938964844,158.0,-1.49011746289881
2023-02-22,158.5,158.85000610351562,157.3699951171875,157.77999877929688,-0.13924127892602778
2023-02-23,157.7100067138672,158.58999633789062,156.6699981689453,157.72999572753906,-0.03169162894198774
2023-02-24,156.64999389648438,156.85000610351562,155.2100067138672,155.97000122070312,-1.1158273977741828
2023-02-27,156.4499969482422,156.89999389648438,155.0800018310547,155.6300048828125,-0.21798828956186567
2023-02-28,154.97999572753906,155.27000427246094,153.0399932861328,153.25999450683594,-1.5228492588952536
2023-03-01,153.00999450683594,153.24000549316406,151.91000366210938,152.57000732421875,-0.45020697334451354
2023-03-02,151.75,152.75999450683594,151.22999572753906,152.4499969482422,-0.07865921886045513
2023-03-03,153.3699951171875,154.1199951171875,152.83999633789062,154.02000427246094,1.0298506760559434
2023-03-06,154.66000366210938,155.72999572753906,154.57000732421875,155.55999755859375,0.9998657599103566
2023-03-07,156.08999633789062,156.25,153.35000610351562,154.08999633789062,-0.9449738003174168
2023-03-08,153.97999572753906,154.1999969482422,152.47999572753906,152.9600067138672,-0.7333309435257451
2023-03-09,153.4600067138672,153.60000610351562,150.7100067138672,151.24000549316406,-1.1244777361448688
