Date,Open,High,Low,Close,Daily_Price_Change
2023-01-04,46.40999984741211,46.68000030517578,46.04999923706055,46.5,1.0649895595355119
2023-01-05,46.310001373291016,46.54999923706055,45.68000030517578,45.7599983215332,-1.5914014590683756
2023-01-06,46.150001525878906,46.369998931884766,45.470001220703125,46.33000183105469,1.245637085727913
2023-01-09,46.43000030517578,46.470001220703125,45.56999969482422,45.59000015258789,-1.5972407710348469
2023-01-10,45.70000076293945,46.189998626708984,45.59000015258789,46.060001373291016,1.0309305091687815
2023-01-11,46.189998626708984,46.189998626708984,44.349998474121094,45.810001373291016,-0.5427702834263637
2023-01-12,45.849998474121094,46.72999954223633,45.7599983215332,46.709999084472656,1.9646314870149117
2023-01-13,46.75,46.790000915527344,46.27000045776367,46.529998779296875,-0.38535711561513697
2023-01-17,46.470001220703125,46.54999923706055,45.9900016784668,46.040000915527344,-1.0530794683526912
2023-01-18,46.04999923706055,46.16999816894531,45.0099983215332,45.09000015258789,-2.063424726429708
2023-01-19,44.790000915527344,45.810001373291016,44.790000915527344,45.459999084472656,0.8205786884734056
2023-01-20,45.540000915527344,45.709999084472656,45.0099983215332,45.619998931884766,0.3519574365032474
2023-01-23,45.619998931884766,46.06999969482422,45.560001373291016,45.849998474121094,0.5041638483590072
2023-01-24,45.84000015258789,45.95000076293945,45.439998626708984,45.84000015258789,-0.021806590765416356
2023-01-25,45.5099983215332,46.130001068115234,45.439998626708984,46.119998931884766,0.6108175793299253
2023-01-26,46.2599983215332,46.380001068115234,45.83000183105469,46.349998474121094,0.49869806496747326
2023-01-27,46.209999084472656,46.349998474121094,45.7400016784668,45.90999984741211,-0.9492958817563957
2023-01-30,45.84000015258789,45.970001220703125,45.63999938964844,45.810001373291016,-0.2178141460541294
2023-01-31,45.880001068115234,46.36000061035156,45.56999969482422,46.25,0.9604859496151974
2023-02-01,46.619998931884766,47.709999084472656,46.5,47.540000915527344,2.789191168707772
2023-02-02,47.650001525878906,48.189998626708984,47.099998474121094,48.06999969482422,1.1148480628736523
2023-02-03,48.0,48.869998931884766,47.869998931884766,48.5,0.8945294526849779
2023-02-06,48.22999954223633,48.22999954223633,47.54999923706055,47.65999984741211,-1.731959077500811
2023-02-07,47.06999969482422,48.27000045776367,47.04999923706055,48.09000015258789,0.9022247304919517
2023-02-08,47.939998626708984,48.25,47.38999938964844,47.59000015258789,-1.0397171936234462
2023-02-09,47.77000045776367,47.95000076293945,46.970001220703125,47.060001373291016,-1.113676775788064
2023-02-10,47.09000015258789,47.34000015258789,46.86000061035156,47.22999954223633,0.3612370675403209
2023-02-13,47.369998931884766,47.970001220703125,47.369998931884766,47.689998626708984,0.9739553015690738
2023-02-14,47.63999938964844,47.970001220703125,46.97999954223633,47.279998779296875,-0.8597187234610004
2023-02-15,47.08000183105469,47.41999816894531,46.959999084472656,47.290000915527344,0.02115511101672407
2023-02-16,46.790000915527344,46.97999954223633,46.43000030517578,46.47999954223633,-1.7128385654673561
2023-02-17,46.349998474121094,46.790000915527344,46.2400016784668,46.540000915527344,0.12909073554636663
2023-02-21,46.150001525878906,46.369998931884766,45.93000030517578,46.22999954223633,-0.6660966205258245
2023-02-22,46.06999969482422,46.9900016784668,46.06999969482422,46.61000061035156,0.8219793897424887
2023-02-23,46.61000061035156,47.27000045776367,46.38999938964844,47.18000030517578,1.2229128671103817
2023-02-24,46.790000915527344,47.20000076293945,46.470001220703125,47.0099983215332,-0.36032637249459043
2023-02-27,47.290000915527344,47.4900016784668,46.689998626708984,46.81999969482422,-0.40416641883169735
2023-02-28,46.79999923706055,47.029998779296875,46.709999084472656,46.720001220703125,-0.21358068084769144
2023-03-01,46.7599983215332,46.880001068115234,46.439998626708984,46.81999969482422,0.2140378242900809
2023-03-02,46.689998626708984,47.400001525878906,46.560001373291016,47.25,0.9184115932903802
2023-03-03,47.380001068115234,47.95000076293945,47.220001220703125,47.81999969482422,1.206348560474546
2023-03-06,47.790000915527344,48.11000061035156,47.560001373291016,47.7400016784668,-0.1672898721621685
2023-03-07,47.77000045776367,47.95000076293945,46.79999923706055,47.02000045776367,-1.5081717540615047
2023-03-08,46.84000015258789,47.06999969482422,46.68000030517578,46.88999938964844,-0.27648036335518045
2023-03-09,47.189998626708984,47.52000045776367,46.720001220703125,47.060001373291016,0.3625548855948679
2023-03-10,47.060001373291016,47.38999938964844,46.20000076293945,46.47999954223633,-1.2324730431985675
2023-03-13,46.33000183105469,48.04999923706055,46.209999084472656,47.599998474121094,2.4096362799380433
2023-03-14,47.9900016784668,48.40999984741211,47.77000045776367,48.310001373291016,1.491602777163803
2023-03-15,47.70000076293945,48.0,47.40999984741211,47.970001220703125,-0.7037883314486182
2023-03-16,47.54999923706055,48.400001525878906,47.31999969482422,48.29999923706055,0.6879258035436431
2023-03-17,48.18000030517578,48.290000915527344,47.79999923706055,47.95000076293945,-0.7246345334360638
2023-03-20,48.04999923706055,48.849998474121094,47.93000030517578,48.83000183105469,1.8352472452834334
