Date,Open,High,Low,Close,Daily_Price_Change
2023-01-04,167.22000122070312,169.5,164.97999572753906,169.16000366210938,2.676785227380507
2023-01-05,166.80999755859375,169.60000610351562,164.94000244140625,168.85000610351562,-0.18325700631512953
2023-01-06,170.8800048828125,174.97000122070312,166.10000610351562,166.3000030517578,-1.5102179209839695
2023-01-09,168.19000244140625,172.14999389648438,166.44000244140625,167.83999633789062,0.9260332278247185
2023-01-10,168.72000122070312,173.36000061035156,165.85000610351562,171.6699981689453,2.28193631710063
2023-01-11,174.4199981689453,184.88999938964844,173.72000122070312,182.0,6.01736001703026
2023-01-12,185.69000244140625,189.5,182.14999389648438,189.33999633789062,4.032965020819024
2023-01-13,187.22000122070312,192.3699951171875,186.47999572753906,190.89999389648438,0.8239133773985108
2023-01-17,191.3000030517578,195.75999450683594,189.77999877929688,194.52999877929688,1.9015217385396355
2023-01-18,198.0800018310547,201.75999450683594,191.42999267578125,192.49000549316406,-1.0486779925636402
2023-01-19,189.05999755859375,191.94000244140625,184.5,187.22000122070312,-2.737806702721557
2023-01-20,186.5399932861328,192.7899932861328,185.9199981689453,191.92999267578125,2.515752283072459
2023-01-23,191.3000030517578,195.1199951171875,191.3000030517578,194.1999969482422,1.1827251388976778
2023-01-24,192.60000610351562,194.0500030517578,187.27000427246094,188.14999389648438,-3.115346625556459
2023-01-25,184.0,191.6699981689453,182.75999450683594,189.55999755859375,0.7494040435021887
2023-01-26,190.94000244140625,192.8800048828125,185.22000122070312,189.08999633789062,-0.24794325108484783
2023-01-27,189.08999633789062,196.69000244140625,187.58999633789062,195.69000244140625,3.490404691595561
2023-01-30,194.5500030517578,198.6199951171875,190.13999938964844,190.58999633789062,-2.606165894981105
2023-01-31,193.0,200.16000366210938,190.75,200.0399932861328,4.958285917319927
2023-02-01,199.99000549316406,214.67999267578125,199.99000549316406,210.3699951171875,5.163968295219279
2023-02-02,212.25,233.0,211.39999389648438,222.85000610351562,5.932410170650093
2023-02-03,218.67999267578125,226.0,214.91000366210938,215.44000244140625,-3.3251081261659765
2023-02-06,212.52000427246094,214.69000244140625,208.4499969482422,212.38999938964844,-1.4157087900086407
2023-02-07,219.52999877929688,236.2100067138672,217.60000610351562,228.24000549316406,7.462689462340166
2023-02-08,230.08999633789062,232.5399932861328,224.64999389648438,228.94000244140625,0.3066933628614654
2023-02-09,230.0,236.3300018310547,220.30999755859375,220.97000122070312,-3.4812619619600693
2023-02-10,220.64999389648438,222.3800048828125,212.4499969482422,214.82000732421875,-2.783180460021728
2023-02-13,214.55999755859375,222.5800018310547,213.0399932861328,220.5,2.644070608939453
2023-02-14,228.83999633789062,244.50999450683594,220.30999755859375,244.0,10.657596371882082
2023-02-15,241.3800048828125,248.89999389648438,240.10000610351562,246.58999633789062,1.0614739089715775
2023-02-16,242.1999969482422,251.25999450683594,241.85000610351562,247.1999969482422,0.24737443505846723
2023-02-17,244.22999572753906,246.92999267578125,239.00999450683594,240.83999633789062,-2.572815812648732
2023-02-21,234.8000030517578,237.89999389648438,224.0,225.24000549316406,-6.477325644383535
2023-02-22,225.08999633789062,230.0,222.5800018310547,223.52999877929688,-0.7591931593693202
2023-02-23,224.94000244140625,229.39999389648438,219.44000244140625,220.1300048828125,-1.5210459066129056
2023-02-24,215.0,219.6300048828125,210.63999938964844,218.2100067138672,-0.8722110236482505
2023-02-27,220.75,223.39999389648438,218.7100067138672,221.1699981689453,1.3564874955342754
2023-02-28,222.39999389648438,223.2100067138672,218.80999755859375,219.66000366210938,-0.68273026148985
2023-03-01,218.1999969482422,222.2899932861328,215.42999267578125,218.30999755859375,-0.6145889470129728
2023-03-02,216.2100067138672,224.47999572753906,214.14999389648438,223.66000366210938,2.4506464034381725
2023-03-03,225.07000732421875,232.0,224.2899932861328,231.63999938964844,3.567913617490004
2023-03-06,232.30999755859375,235.99000549316406,224.74000549316406,226.57000732421875,-2.1887377304389055
2023-03-07,225.86000061035156,229.02000427246094,220.8800048828125,222.60000610351562,-1.7522183397479019
2023-03-08,221.72999572753906,223.4199981689453,218.89999389648438,221.92999267578125,-0.30099434382889756
2023-03-09,222.05999755859375,223.27000427246094,208.14999389648438,208.83999633789062,-5.898254751449428
2023-03-10,203.30999755859375,204.52000427246094,188.0,191.83999633789062,-8.140203168982541
2023-03-13,186.57000732421875,191.6699981689453,178.0800018310547,188.47000122070312,-1.756669715136916
2023-03-14,192.35000610351562,197.1999969482422,182.0800018310547,185.77000427246094,-1.4325871124075684
2023-03-15,178.0,187.50999450683594,175.55999755859375,187.1300048828125,0.7320883776031462
2023-03-16,182.86000061035156,184.32000732421875,177.6199951171875,182.60000610351562,-2.420776284451931
2023-03-17,180.44000244140625,180.7100067138672,171.3000030517578,173.3800048828125,-5.04928856107284
2023-03-20,174.75999450683594,179.60000610351562,172.97000122070312,175.11000061035156,0.9978057900669413
2023-03-21,181.02000427246094,187.27999877929688,179.05999755859375,183.97000122070312,5.05967710551638
2023-03-22,183.58999633789062,184.5399932861328,175.5800018310547,176.14999389648438,-4.2506970007774925
