Date,Open,High,Low,Close,Daily_Price_Change
2023-01-04,135.99000549316406,137.67999267578125,135.57000732421875,136.3800048828125,0.9325117015673401
2023-01-05,135.66000366210938,135.7100067138672,133.6999969482422,135.35000610351562,-0.7552417820940294
2023-01-06,136.1300048828125,138.3800048828125,134.49000549316406,137.94000244140625,1.913554651715188
2023-01-09,138.60000610351562,138.8800048828125,136.8800048828125,137.3699951171875,-0.4132284428955857
2023-01-10,137.7899932861328,138.72000122070312,137.30999755859375,138.60000610351562,0.8954000364336023
2023-01-11,138.89999389648438,139.75,138.10000610351562,139.6300048828125,0.7431448296817633
2023-01-12,140.0,140.86000061035156,139.22000122070312,139.49000549316406,-0.10026454540765783
2023-01-13,135.60000610351562,143.49000549316406,134.8000030517578,143.00999450683594,2.52347041010359
2023-01-17,141.1699981689453,141.5399932861328,139.22999572753906,140.8000030517578,-1.5453405635733275
2023-01-18,138.9199981689453,140.72999572753906,136.41000366210938,136.57000732421875,-3.004258264102544
2023-01-19,135.32000732421875,135.89999389648438,133.58999633789062,134.75,-1.3326552146241233
2023-01-20,135.16000366210938,135.49000549316406,133.5500030517578,135.0800018310547,0.24489931803688414
2023-01-23,135.1199951171875,137.9600067138672,134.82000732421875,137.27000427246094,1.621263260082939
2023-01-24,136.4199981689453,140.2899932861328,135.0,138.4499969482422,0.8596143651595778
2023-01-25,138.0500030517578,139.1199951171875,137.25,139.1199951171875,0.48392790445186407
2023-01-26,139.4199981689453,140.05999755859375,138.36000061035156,139.97999572753906,0.6181718232717959
2023-01-27,140.61000061035156,141.25999450683594,139.75,140.32000732421875,0.24290013363159613
2023-01-30,139.22999572753906,140.08999633789062,138.91000366210938,139.1300048828125,-0.8480632691649337
2023-01-31,139.8800048828125,140.07000732421875,138.25,139.9600067138672,0.5965656594016489
2023-02-01,138.2100067138672,140.8800048828125,138.1199951171875,139.58999633789062,-0.26436864691854467
2023-02-02,140.0,140.4600067138672,138.0,138.94000244140625,-0.46564504157662334
2023-02-03,138.17999267578125,142.3300018310547,138.1300048828125,141.08999633789062,1.5474261254537325
2023-02-06,140.22999572753906,142.24000549316406,140.02999877929688,141.9199981689453,0.5882782993820168
2023-02-07,141.3800048828125,144.33999633789062,141.17999267578125,143.64999389648438,1.2189936230689868
2023-02-08,142.64999389648438,144.0399932861328,142.27999877929688,142.63999938964844,-0.7030940130521302
2023-02-09,143.1199951171875,143.33999633789062,139.8699951171875,140.4199981689453,-1.5563665382798852
2023-02-10,139.77999877929688,141.27999877929688,138.58999633789062,141.0399932861328,0.44152907368761873
2023-02-13,141.3000030517578,142.72999572753906,140.74000549316406,142.57000732421875,1.084808643589441
2023-02-14,142.5,143.80999755859375,141.60000610351562,143.1999969482422,0.4418808947598496
2023-02-15,141.61000061035156,143.88999938964844,141.3000030517578,143.8000030517578,0.418998684568761
2023-02-16,142.91000366210938,143.38999938964844,141.67999267578125,141.82000732421875,-1.3769093779687935
2023-02-17,140.97999572753906,142.8300018310547,140.07000732421875,142.24000549316406,0.29614874295214033
2023-02-21,140.69000244140625,141.33999633789062,138.75,139.6300048828125,-1.8349272423762608
2023-02-22,138.9199981689453,139.42999267578125,137.44000244140625,138.55999755859375,-0.7663161833423859
2023-02-23,138.72999572753906,140.1699981689453,137.94000244140625,139.6699981689453,0.8010974523019687
2023-02-24,139.11000061035156,141.36000061035156,138.92999267578125,140.92999267578125,0.9021225197639371
2023-02-27,142.11000061035156,143.30999755859375,141.72000122070312,142.16000366210938,0.8727815583996046
2023-02-28,142.94000244140625,143.75999450683594,141.89999389648438,143.35000610351562,0.8370866704777935
2023-03-01,142.10000610351562,143.4600067138672,141.8000030517578,142.5500030517578,-0.5580767476076165
2023-03-02,142.24000549316406,142.42999267578125,139.5399932861328,141.07000732421875,-1.0382291798350263
2023-03-03,141.50999450683594,143.74000549316406,141.0800018310547,143.66000366210938,1.8359652678957339
2023-03-06,143.44000244140625,144.0399932861328,142.66000366210938,142.82000732421875,-0.5847113437824403
2023-03-07,142.00999450683594,142.30999755859375,137.80999755859375,138.6199951171875,-2.94077299512856
2023-03-08,138.0,138.58999633789062,136.88999938964844,137.8000030517578,-0.5915395284327274
2023-03-09,136.75999450683594,137.35000610351562,129.22000122070312,130.33999633789062,-5.4136477131028755
2023-03-10,128.9600067138672,135.25999450683594,127.81999969482422,133.64999389648438,2.5395102436653216
2023-03-13,131.2100067138672,133.8800048828125,129.41000366210938,131.25,-1.7957306442851317
2023-03-14,135.27999877929688,135.52999877929688,131.2899932861328,134.6199951171875,2.5676153273809454
2023-03-15,130.97999572753906,130.99000549316406,126.7300033569336,128.25999450683594,-4.724410073566821
2023-03-16,128.00999450683594,131.9499969482422,126.0199966430664,130.75,1.9413734600084886
2023-03-17,128.3800048828125,128.47999572753906,125.44999694824219,125.80999755859375,-3.778204544096553
2023-03-20,126.98999786376953,129.47000122070312,126.01000213623047,127.13999938964844,1.0571511460647276
2023-03-21,130.58999633789062,131.72999572753906,130.19000244140625,130.5500030517578,2.6820856366835955
2023-03-22,130.55999755859375,130.66000366210938,127.08000183105469,127.18000030517578,-2.58138848548779
2023-03-23,127.9000015258789,129.52999877929688,126.0199966430664,126.83999633789062,-0.26734075048694406
2023-03-24,125.62999725341797,125.68000030517578,123.11000061035156,124.91000366210938,-1.5215962878459277
2023-03-27,126.79000091552734,129.3800048828125,126.29000091552734,128.49000549316406,2.866064947639302
2023-03-28,128.7100067138672,129.33999633789062,127.73999786376953,128.8800048828125,0.3035250781969756
2023-03-29,130.10000610351562,130.22000122070312,127.7699966430664,129.13999938964844,0.20173378102550377
2023-03-30,129.9499969482422,130.1199951171875,127.6500015258789,128.75,-0.3019973606099402
2023-03-31,129.66000366210938,130.33999633789062,128.85000610351562,130.30999755859375,1.2116485891990214
2023-04-03,129.91000366210938,131.44000244140625,129.41000366210938,130.16000366210938,-0.1151054403304208
2023-04-04,130.5,130.58999633789062,127.41000366210938,128.4199981689453,-1.3368204088877067
