Date,Open,High,Low,Close,Daily_Price_Change
2023-01-04,232.27999877929688,232.8699951171875,225.9600067138672,229.10000610351562,-4.374319912948854
2023-01-05,227.1999969482422,227.5500030517578,221.75999450683594,222.30999755859375,-2.963774929736973
2023-01-06,223.0,225.75999450683594,219.35000610351562,224.92999267578125,1.1785322954254163
2023-01-09,226.4499969482422,231.24000549316406,226.41000366210938,227.1199951171875,0.9736373594974257
2023-01-10,227.75999450683594,231.30999755859375,227.3300018310547,228.85000610351562,0.7617167239879041
2023-01-11,231.2899932861328,235.9499969482422,231.11000061035156,235.77000427246094,3.0238138450453755
2023-01-12,235.25999450683594,239.89999389648438,233.55999755859375,238.50999450683594,1.1621453894570033
2023-01-13,237.0,239.3699951171875,234.9199981689453,239.22999572753906,0.3018746540126571
2023-01-17,237.97000122070312,240.91000366210938,237.08999633789062,240.35000610351562,0.4681730535380568
2023-01-18,241.57000732421875,242.3800048828125,235.52000427246094,235.80999755859375,-1.888915510560274
2023-01-19,233.77999877929688,235.52000427246094,230.67999267578125,231.92999267578125,-1.6453945646848211
2023-01-20,234.86000061035156,240.74000549316406,234.50999450683594,240.22000122070312,3.574358128192001
2023-01-23,241.10000610351562,245.1699981689453,239.64999389648438,242.5800018310547,0.9824330190487673
2023-01-24,242.5,243.9499969482422,240.44000244140625,242.0399932861328,-0.22261049585529102
2023-01-25,234.47999572753906,243.3000030517578,230.89999389648438,240.61000061035156,-0.5908084264779956
2023-01-26,243.64999389648438,248.30999755859375,242.0,248.0,3.071360031130177
2023-01-27,248.99000549316406,249.8300018310547,246.8300018310547,248.16000366210938,0.06451760568926268
2023-01-30,244.50999450683594,245.60000610351562,242.1999969482422,242.7100067138672,-2.1961625031497123
2023-01-31,243.4499969482422,247.9499969482422,242.9499969482422,247.80999755859375,2.101269294075281
2023-02-01,248.0,255.17999267578125,245.47000122070312,252.75,1.9934637383781206
2023-02-02,258.82000732421875,264.69000244140625,257.25,264.6000061035156,4.688429714546238
